Approved symbol	Alias symbol	Previous symbol
ADORA3	AD026	
ADPGK	DKFZp434B195	
ADPGK	ADP-GK	
ADPGK-AS1		
ADPRH	ARH1	
ADPRHL1	ARH2	
ADPRHL2	ARH3	
ADPRHL2	FLJ20446	
ADPRM	MDS006	C17orf48
ADRA1A	ADRA1L1	ADRA1C
ADRA1B		
ADRA1D	ADRA1R	
ADRA1D	ADRA1A	
ADRA1D	ADRA1	
ADRA2A	ADRAR	ADRA2
ADRA2A	ADRAR	ADRA2R
ADRA2B	ADRARL1	ADRA2L1
ADRA2B	ADRARL1	ADRA2RL1
ADRA2C	ADRARL2	ADRA2L2
ADRA2C	ADRARL2	ADRA2RL2
ADRB1		ADRB1R
ADRB2	ADRBR	ADRB2R
ADRB2	BAR	ADRB2R
ADRB2	B2AR	ADRB2R
ADRB3		
ADRBK1	GRK2	
ADRBK1	BARK1	
ADRBK2	GRK3	
ADRBK2	BARK2	
ADRM1	GP110	
ADRM1	Rpn13	
ADRM1	ARM1	
ADSL		
ADSS		
ADSSL1	FLJ38602	
ADTRP	dJ413H6.1	C6orf105
ADTRP	AIG1L	C6orf105
AEBP1	ACLP	
AEBP2	MGC17922	
AEN	FLJ12484	ISG20L1
AEN	FLJ12562	ISG20L1
AES	GRG5	
AES	TLE5	
AFAP1	AFAP-110	
AFAP1	AFAP	
AFAP1-AS1	MGC10981	AFAP1AS
AFAP1-AS1	MGC10981	AFAP1-AS
AFAP1L1	FLJ36748	
AFAP1L2	FLJ14564	KIAA1914
AFAP1L2	Em:AC005383.4	KIAA1914
AFAP1L2	XB130	KIAA1914
AFF1	AF-4	PBM1
AFF1	AF-4	MLLT2
AFF1	AF4	PBM1
AFF1	AF4	MLLT2
AFF2	FRAXE	FMR2
AFF2-IT1		
AFF3	MLLT2-like	LAF4
AFF4	AF5Q31	
AFF4	MCEF	
AFG3L1P		AFG3
AFG3L1P		AFG3L1
AFG3L2	SPAX5	SCA28
AFG3L2P1		AFG3L2P
AFM	ALB2	
AFM	ALBA	
AFMID	DKFZp686F03259	
AFMID	KF	
AFP	FETA	HPAFP
AFTPH	MGC33965	
AFTPH	FLJ20080	
AFTPH	FLJ23793	
AFTPH	Nbla10388	
AGA	ASRG	
AGAP1	KIAA1099	CENTG2
AGAP1	GGAP1	CENTG2
AGAP1-IT1		
AGAP2		CENTG1
AGAP2-AS1	LOC100130776	
AGAP2-AS1	PUNISHER	
AGAP3		CENTG3
AGAP4	Em:AC012044.1	CTGLF1
AGAP4	Em:AC012044.1	AGAP8
AGAP4	Em:AC012044.1	CTGLF5
AGAP4	MRIP2	CTGLF1
AGAP4	MRIP2	AGAP8
AGAP4	MRIP2	CTGLF5
AGAP5	Em:AC073389.1	CTGLF2
AGAP6	bA324H6.1	CTGLF3
AGAP7P	bA109G10.1	CTGLF4
AGAP7P	bA109G10.1	AGAP7
AGAP9	bA301J7.2	CTGLF6
AGAP9	FLJ00312	CTGLF6
AGAP10P	bA358L16.1	AGAP10
AGAP10P	bA358L16.1	CTGLF7
AGAP10P	bA358L16.1	CTGLF10P
AGAP10P	bA144G6.2	AGAP10
AGAP10P	bA144G6.2	CTGLF7
AGAP10P	bA144G6.2	CTGLF10P
AGAP11	KIAA1975	
AGBL1	FLJ32310	
AGBL1	CCP4	
AGBL1-AS1		
AGBL2	FLJ23598	
AGBL2	CCP2	
AGBL3	MGC32955	
AGBL3	CCP3	
AGBL4	FLJ14442	
AGBL4	CCP6	
AGBL4-IT1		
AGBL5	FLJ21839	
AGBL5	CCP5	
AGBL5-AS1		
AGBL5-IT1		
AGER	RAGE	
AGFG1	RIP	HRB
AGFG1	RAB	HRB
AGFG2	RABR	HRBL
AGGF1	VG5Q	
AGGF1	HSU84971	
AGGF1	FLJ10283	
AGGF1	GPATC7	
AGGF1	GPATCH7	
AGGF1P1		
AGGF1P2		
AGGF1P3		
AGGF1P4		
AGK	FLJ10842	MULK
AGKP1	AGKY1	
AGL		
AGMAT	FLJ23384	
AGMO	FLJ16237	TMEM195
AGO1	hAGO1	EIF2C1
AGO2	hAGO2	EIF2C2
AGO2	Q10	EIF2C2
AGO3	hAGO3	EIF2C3
AGO3	FLJ12765	EIF2C3
AGO4	hAGO4	EIF2C4
AGO4	KIAA1567	EIF2C4
AGO4	FLJ20033	EIF2C4
AGPAT1	LPAAT-alpha	
AGPAT2	LPAAT-beta	BSCL
AGPAT3	LPAAT-gamma	
AGPAT4	LPAAT-delta	
AGPAT4	dJ473J16.2	
AGPAT4-IT1	FLJ23112	C6orf59
AGPAT4-IT1	FLJ23112	NCRNA00241
AGPAT5	FLJ11210	
AGPAT5	LPAAT-e	
AGPAT5	LPAAT-epsilon	
AGPAT5P1		
AGPS	ADHAPS	
AGPS	ADAS	
AGPS	ALDHPSY	
AGPS	ADPS	
AGPS	ADAP-S	
AGR2	XAG-2	
AGR2	HAG-2	
AGR2	AG2	
AGR2	PDIA17	
AGR3	HAG3	
AGR3	hAG-3	
AGR3	BCMP11	
AGR3	PDIA18	
AGRN	AGRIN	
AGRP	Agrt	
AGRP	ART	
AGRP	ASIP2	
AGT		SERPINA8
AGTPBP1	KIAA1035	
AGTPBP1	Nna1	
AGTPBP1	CCP1	
AGTR1	AT1	AGTR1B
AGTR1	AT2R1	AGTR1B
AGTR1	AGTR1A	AGTR1B
AGTR1	AT2R1A	AGTR1B
AGTR1	HAT1R	AGTR1B
AGTR1	AG2S	AGTR1B
AGTR1	AT2R1B	AGTR1B
AGTR1	AT1B	AGTR1B
AGTR2	AT2	
AGTR2	MRX88	
AGTRAP	ATRAP	
AGXT	AGXT1	SPAT
AGXT	PH1	SPAT
AGXT	AGT	SPAT
AGXT	SPT	SPAT
AGXT	AGT1	SPAT
AGXT2	AGT2	
AHCTF1	ELYS	
AHCTF1P1	ELYS-like	AHCTF1P
AHCY	SAHH	
AHCYL1	XPVKONA	
AHCYL1	IRBIT	
AHCYL1	PPP1R78	
AHCYL2	KIAA0828	
AHCYP1		
AHCYP2		
AHCYP3		
AHCYP4		
AHCYP5		
AHCYP6		
AHCYP7		
AHCYP8		
AHDC1	DJ159A19.3	
AHDC1	RP1-159A19.1	
AHI1	FLJ20069	
AHI1	ORF1	
AHI1	JBTS3	
AHNAK	MGC5395	
AHNAK2		C14orf78
AHR	bHLHe76	
AHRR	KIAA1234	AHH
AHRR	KIAA1234	AHHR
AHRR	bHLHe77	AHH
AHRR	bHLHe77	AHHR
AHSA1	p38	C14orf3
AHSA1	Aha1	C14orf3
AHSA1	hAha1	C14orf3
AHSA2	DKFZp564C236	
AHSA2	Hch1	
AHSG	FETUA	
AHSG	A2HS	
AHSG	HSGA	
AHSP	EDRF	ERAF
AICDA	HIGM2	
AICDA	CDA2	
AICDA	ARP2	
AICDA	AID	
AIDA	FLJ12806	C1orf80
AIF1	IRT-1	
AIF1	AIF-1	
AIF1	Em:AF129756.17	
AIF1	IBA1	
AIF1L	IBA2	C9orf58
AIF1L	FLJ12783	C9orf58
AIFM1	AIF	PDCD8
AIFM1	AIF	NAMSD
AIFM1	CMTX4	PDCD8
AIFM1	CMTX4	NAMSD
AIFM1P1		
AIFM2	FLJ14497	AMID
AIFM2	PRG3	AMID
AIFM3	AIFL	
AIFM3	FLJ30473	
AIG1	dJ95L4.1	
AIG1	AIG-1	
AIG1	FLJ10485	
AIG1P1		
AIM1	CRYBG1	ST4
AIM1L	CRYBG2	
AIM1L	FLJ38020	
AIM2	PYHIN4	
AIMP1	EMAPII	SCYE1
AIMP1	EMAP-2	SCYE1
AIMP1	p43	SCYE1
AIMP1P1	bA400P21.1	SCYE1P
AIMP1P2		
AIMP2	p38	
AIMP2	PRO0992	
AIMP2	JTV-1	
AIMP2	JTV1	
AIP	XAP2	
AIP	ARA9	
AIP	FKBP16	
AIPL1		LCA4
AIRE	PGA1	APECED
AIRE	APS1	APECED
AIRN	AIR	
AIRN	NCRNA00088	
AIRN	IGF2RAS	
AIRN	IGF2R-AS1	
AJAP1	SHREW1	
AJAP1	SHREW-1	
AJAP1	MOT8	
AJUBA	MGC15563	JUB
AK1		
AK2		
AK2P1	AK2B	
AK2P2		
AK3	AKL3L1	AK6
AK3	AKL3L1	AK3L1
AK3P2	HsT26053	
AK3P3		
AK3P4		
AK3P5		
AK3P6		
AK4		AK3
AK4		AK3L1
AK4P1		AK3P1
AK4P2		
AK4P3	AK3L2P	AK3L2
AK4P4		
AK4P5		
AK4P6		
AK5		
AK6	CINAP	
AK7	FLJ32864	
AK8	FLJ32704	C9orf98
AK9	FLJ42177	C6orf224
AK9	FLJ42177	AKD2
AK9	FLJ42177	C6orf199
AK9	FLJ42177	AKD1
AK9	FLJ25791	C6orf224
AK9	FLJ25791	AKD2
AK9	FLJ25791	C6orf199
AK9	FLJ25791	AKD1
AK9	dJ70A9.1	C6orf224
AK9	dJ70A9.1	AKD2
AK9	dJ70A9.1	C6orf199
AK9	dJ70A9.1	AKD1
AK9	MGC26954	C6orf224
AK9	MGC26954	AKD2
AK9	MGC26954	C6orf199
AK9	MGC26954	AKD1
AKAP1	AKAP121	PRKA1
AKAP1	AKAP149	PRKA1
AKAP1	SAKAP84	PRKA1
AKAP1	S-AKAP84	PRKA1
AKAP1	AKAP84	PRKA1
AKAP1	D-AKAP1	PRKA1
AKAP1	PPP1R43	PRKA1
AKAP1	TDRD17	PRKA1
AKAP2	AKAP-KL	PRKA2
AKAP2	KIAA0920	PRKA2
AKAP2	DKFZp564L0716	PRKA2
AKAP3	FSP95	
AKAP3	SOB1	
AKAP3	AKAP110	
AKAP3	CT82	
AKAP4	p82	
AKAP4	hAKAP82	
AKAP4	AKAP82	
AKAP4	Fsc1	
AKAP4	HI	
AKAP4	CT99	
AKAP5	AKAP75	
AKAP5	AKAP79	
AKAP6	KIAA0311	
AKAP6	mAKAP	
AKAP6	AKAP100	
AKAP6	PRKA6	
AKAP6	ADAP6	
AKAP7	AKAP18	
AKAP7	AKAP15	
AKAP8	AKAP95	
AKAP8	DKFZp586B1222	
AKAP8L	NAKAP95	
AKAP8L	HAP95	
AKAP8P1		
AKAP9	KIAA0803	
AKAP9	AKAP350	
AKAP9	AKAP450	
AKAP9	CG-NAP	
AKAP9	YOTIAO	
AKAP9	HYPERION	
AKAP9	PRKA9	
AKAP9	MU-RMS-40.16A	
AKAP9	PPP1R45	
AKAP9	LQT11	
AKAP10	D-AKAP2	
AKAP10	PRKA10	
AKAP10	MGC9414	
AKAP11	KIAA0629	
AKAP11	AKAP220	
AKAP11	PRKA11	
AKAP11	FLJ11304	
AKAP11	DKFZp781I12161	
AKAP11	PPP1R44	
AKAP12	AKAP250	
AKAP12	SSeCKS	
AKAP13	Ht31	LBC
AKAP13	BRX	LBC
AKAP13	AKAP-Lbc	LBC
AKAP13	c-lbc	LBC
AKAP13	PROTO-LB	LBC
AKAP13	HA-3	LBC
AKAP13	ARHGEF13	LBC
AKAP14	AKAP28	
AKAP17A	XE7	CXYorf3
AKAP17A	XE7	SFRS17A
AKAP17A	XE7Y	CXYorf3
AKAP17A	XE7Y	SFRS17A
AKAP17A	DXYS155E	CXYorf3
AKAP17A	DXYS155E	SFRS17A
AKAP17A	MGC39904	CXYorf3
AKAP17A	MGC39904	SFRS17A
AKAP17A	721P	CXYorf3
AKAP17A	721P	SFRS17A
AKAP17A	CCDC133	CXYorf3
AKAP17A	CCDC133	SFRS17A
AKAP17BP		AKAP16B
AKAP17BP		AKAP16BP
AKIP1	BCA3	C11orf17
AKIRIN1	FLJ12666	C1orf108
AKIRIN1P1		
AKIRIN1P2		
AKIRIN2	FLJ10342	C6orf166
AKIRIN2	dJ486L4.2	C6orf166
AKIRIN2P1		
AKNA	KIAA1968	
AKNAD1	MGC26989	C1orf62
AKR1A1	ALR	
AKR1A1	DD3	
AKR1B1	AR	ALDR1
AKR1B1P1		ALDRL1
AKR1B1P2		ALDRP
AKR1B1P3		ALDRL3
AKR1B1P4		ALDRL4
AKR1B1P5		AKR1B1P
AKR1B1P6		
AKR1B1P7		
AKR1B1P8		
AKR1B10	AKR1B12	AKR1B11
AKR1B10	ARL-1	AKR1B11
AKR1B10	HIS	AKR1B11
AKR1B10	ARL1	AKR1B11
AKR1B10	HSI	AKR1B11
AKR1B10	ALDRLn	AKR1B11
AKR1B10P1		
AKR1B10P2		
AKR1B15		
AKR1C1	DDH	DDH1
AKR1C1	MBAB	DDH1
AKR1C1	DD1	DDH1
AKR1C1	HAKRC	DDH1
AKR1C2	DD	DDH2
AKR1C2	DD	TDD
AKR1C2	BABP	DDH2
AKR1C2	BABP	TDD
AKR1C2	DD2	DDH2
AKR1C2	DD2	TDD
AKR1C2	HAKRD	DDH2
AKR1C2	HAKRD	TDD
AKR1C2	MCDR2	DDH2
AKR1C2	MCDR2	TDD
AKR1C3	KIAA0119	HSD17B5
AKR1C3	DDX	HSD17B5
AKR1C3	HAKRB	HSD17B5
AKR1C3	PGFS	HSD17B5
AKR1C4	DD4	CHDR
AKR1C4	HAKRA	CHDR
AKR1C4	C11	CHDR
AKR1C4	3-alpha-HSD	CHDR
AKR1C4	CDR	CHDR
AKR1C4	MGC22581	CHDR
AKR1C5P		
AKR1C6P	TAKR	
AKR1C7P		
AKR1C8P		AKR1CL1
AKR1D1		SRD5B1
AKR1D1P1		SRD5BP1
AKR1D1P1		AKR1D1P
AKR1E2	MGC10612	AKRDC1
AKR1E2	MGC10612	AKR1CL2
AKR7A2	AFAR	
AKR7A2P1	AFARP1	
AKR7A3		
AKR7L	AFAR3	
AKT1	RAC	
AKT1	PKB	
AKT1	PRKBA	
AKT1	AKT	
AKT1S1	PRAS40	
AKT1S1	MGC2865	
AKT1S1	Lobe	
AKT2		
AKT3	PKBG	
AKT3	RAC-gamma	
AKT3	PRKBG	
AKT3-IT1		
AKTIP	FLJ13258	FTS
ALAD	ALADH	
ALAD	PBGS	
ALAS1		ALAS3
ALAS1		ALAS
ALAS2		ASB
ALB		
ALCAM	CD166	
ALCAM	MEMD	
ALDH1A1	RALDH1	PUMB1
ALDH1A1	RALDH1	ALDH1
ALDH1A2	RALDH2	
ALDH1A3	RALDH3	ALDH6
ALDH1B1	ALDHX	ALDH5
ALDH1L1	10-fTHF	FTHFD
ALDH1L1-AS1		
ALDH1L1-AS2		
ALDH1L2	FLJ38508	
ALDH1L2	mtFDH	
ALDH2		
ALDH3A1		ALDH3
ALDH3A2	FALDH	SLS
ALDH3A2	FALDH	ALDH10
ALDH3B1		ALDH7
ALDH3B2		ALDH8
ALDH4A1	P5CDh	ALDH4
ALDH5A1	SSADH	
ALDH5A1	SSDH	
ALDH6A1		MMSDH
ALDH7A1	EPD	ATQ1
ALDH7A1	PDE	ATQ1
ALDH7A1P1		ATQL1
ALDH7A1P2		ATQL2
ALDH7A1P3		ATQL3
ALDH7A1P4		ATQL4
ALDH8A1	ALDH12	
ALDH9A1	E3	ALDH7
ALDH9A1	E3	ALDH4
ALDH9A1	E3	ALDH9
ALDH16A1	MGC10204	
ALDH18A1	P5CS	GSAS
ALDH18A1	P5CS	PYCS
ALDOA		
ALDOAP1		
ALDOAP2		
ALDOB		
ALDOC		
ALG1	HMT-1	
ALG1	HMAT1	
ALG1L	ALG1L1	
ALG1L2		
ALG1L3P		
ALG1L5P		
ALG1L6P		
ALG1L7P		
ALG1L8P		
ALG1L9P		
ALG1L10P		
ALG1L11P		
ALG1L12P		
ALG1L13P		
ALG1L14P		
ALG1L15P		
ALG2	CDGIi	
ALG2	FLJ14511	
ALG2	hALPG2	
ALG2	NET38	
ALG3	NOT56L	
ALG3	Not56	
ALG3	CDGS4	
ALG3	D16Ertd36e	
ALG3P1		
ALG5	bA421P11.2	
ALG6		
ALG8	MGC2840	
ALG9		DIBD1
ALG9-IT1		
ALG10	FLJ14751	
ALG10	DIE2	
ALG10	ALG10A	
ALG10B	KCR1	
ALG11	KIAA0266	
ALG12	ECM39	
ALG13	MDS031	GLT28D1
ALG13	MDS031	CXorf45
ALG13	YGL047W	GLT28D1
ALG13	YGL047W	CXorf45
ALG13	FLJ23018	GLT28D1
ALG13	FLJ23018	CXorf45
ALG13	TDRD13	GLT28D1
ALG13	TDRD13	CXorf45
ALG13-AS1		
ALG14	MGC19780	
ALK	CD246	
ALKBH1	hABH	ALKBH
ALKBH1	alkB	ALKBH
ALKBH1	ABH	ALKBH
ALKBH2	MGC90512	
ALKBH2	ABH2	
ALKBH3	DEPC-1	
ALKBH3-AS1		
ALKBH4	FLJ20013	
ALKBH5	FLJ20308	OFOXD1
ALKBH6	MGC15677	
ALKBH7	MGC10974	SPATA11
ALKBH8	MGC10235	
ALKBH8	TRM9	
ALKBH8	TRMT9	
ALLC	ALC	
ALMS1	KIAA0328	
ALMS1-IT1		
ALOX5	5-LOX	
ALOX5AP	FLAP	
ALOX12	12S-LOX	
ALOX12-AS1		
ALOX12B	12R-LOX	
ALOX12P1		ALOX12P
ALOX12P2		
ALOX15	15-LOX-1	
ALOX15B	15-LOX-2	
ALOX15P1		ALOX15P
ALOX15P2		
ALOXE3	eLOX3	
ALOXE3	E-LOX	
ALOXE3P1		
ALPI		
ALPK1	Lak	
ALPK1	FLJ22670	
ALPK1	KIAA1527	
ALPK2	HAK	
ALPK3	MAK	
ALPK3	KIAA1330	
ALPK3	Midori	
ALPL	TNSALP	HOPS
ALPP		
ALPPL2		
ALPPP		
ALS2		ALS2CR6
ALS2CL	FLJ36525	
ALS2CL	RN49018	
ALS2CL	DKFZp686I0110	
ALS2CR11	FLJ25351	
ALS2CR12		
ALX1		CART1
ALX3		FND
ALX4	FPP	PFM2
ALX4	PFM	PFM2
ALX4	KIAA1788	PFM2
ALYREF	ALY	THOC4
ALYREF	BEF	THOC4
ALYREF	ALY/REF	THOC4
ALYREF	REF	THOC4
AMACR	RACE	
AMBN		
AMBP	UTI	ITI
AMBP	UTI	ITIL
AMBP	HCP	ITI
AMBP	HCP	ITIL
AMBP	EDC1	ITI
AMBP	EDC1	ITIL
AMBP	HI30	ITI
AMBP	HI30	ITIL
AMBP	IATIL	ITI
AMBP	IATIL	ITIL
AMBP	ITILC	ITI
AMBP	ITILC	ITIL
AMBRA1	FLJ20294	
AMBRA1	KIAA1736	
AMBRA1	WDR94	
AMBRA1	DCAF3	
AMD1	SAMDC	
AMD1P1		
AMDHD1	MGC35366	
AMDHD2	CGI-14	
AMELX		AMG
AMELX		AIH1
AMELY		AMGL
AMER1	RP11-403E24.2	FAM123B
AMER1	FLJ39827	FAM123B
AMER1	WTX	FAM123B
AMER2	FLJ25477	FAM123A
AMER3	FLJ38377	FAM123C
AMFR	RNF45	
AMFR	gp78	
AMH	MIS	
AMHR2	MISR2	
AMHR2	MISRII	
AMIGO1	AMIGO	
AMIGO1	KIAA1163	
AMIGO2	ALI1	
AMIGO2	DEGA	
AMIGO3		
AMLCR2		
AMMECR1		
AMMECR1-IT1		
AMMECR1L	MGC4268	
AMMECR1LP1		
AMN	amnionless	
AMN1		
AMOT	KIAA1071	
AMOTL1	JEAP	
AMOTL2	LCCP	
AMPD1	MAD	
AMPD1	MADA	
AMPD2	SPG63	
AMPD3		
AMPH		
AMT	GCST	
AMT	NKH	
AMTN	UNQ689	
AMTN	RSTI689	
AMY1A		AMY1
AMY1B		AMY1
AMY1C		AMY1
AMY2A		AMY2
AMY2B		AMY2
AMYP1		AMY2P
AMZ1	KIAA1950	
AMZ2		
AMZ2P1	FLJ32065	
AMZ2P2		
ANAPC1	MCPR	
ANAPC1	TSG24	
ANAPC1	APC1	
ANAPC1P1		
ANAPC2	APC2	
ANAPC2	KIAA1406	
ANAPC4	APC4	
ANAPC5	APC5	
ANAPC7	APC7	
ANAPC10	APC10	
ANAPC10	DOC1	
ANAPC10	DKFZP564L0562	
ANAPC10P1		ANAPC10P
ANAPC11	HSPC214	
ANAPC11	APC11	
ANAPC11	Apc11p	
ANAPC11	MGC882	
ANAPC13	SWM1	
ANAPC13	APC13	
ANAPC13	DKFZP566D193	
ANAPC15	HSPC020	C11orf51
ANAPC15	DKFZP564M082	C11orf51
ANAPC15	APC15	C11orf51
ANAPC16	bA570G20.3	C10orf104
ANAPC16	FLJ33728	C10orf104
ANAPC16	APC16	C10orf104
ANAPC16	CENP-27	C10orf104
ANCR		
ANG	RNASE5	
ANG	RAA1	
ANGEL1	Ccr4e	KIAA0759
ANGEL2	KIAA0759L	
ANGEL2	FLJ12793	
ANGEL2	Ccr4d	
ANGPT1	KIAA0003	
ANGPT1	Ang1	
ANGPT2	Ang2	
ANGPT4		
ANGPTL1	ANG3	ANGPT3
ANGPTL1	AngY	ANGPT3
ANGPTL1	ARP1	ANGPT3
ANGPTL2	ARP2	
ANGPTL2	HARP	
ANGPTL3		ANGPT5
ANGPTL4	pp1158	
ANGPTL4	PGAR	
ANGPTL4	ARP4	
ANGPTL4	HFARP	
ANGPTL4	FIAF	
ANGPTL4	NL2	
ANGPTL5		
ANGPTL6	ARP5	
ANGPTL6	AGF	
ANGPTL7	CDT6	
ANGPTL7	AngX	
ANGPTL8	TD26	C19orf80
ANGPTL8	RIFL	C19orf80
ANHX		
ANK1	SPH1	ANK
ANK2		LQT4
ANK3		
ANKAR	FLJ25415	
ANKDD1A	FLJ25870	
ANKDD1B		
ANKEF1	FLJ21669	ANKRD5
ANKEF1	dJ839B4.6	ANKRD5
ANKFN1	FLJ38335	
ANKFY1	ANKHZN	
ANKFY1	KIAA1255	
ANKFY1	ZFYVE14	
ANKFY1	BTBD23	
ANKFY1	RANK-5	
ANKH	HANK	CCAL2
ANKH	HANK	CMDJ
ANKH	ANK	CCAL2
ANKH	ANK	CMDJ
ANKH	CPPDD	CCAL2
ANKH	CPPDD	CMDJ
ANKHD1	MASK	
ANKHD1	FLJ20288	
ANKHD1	FLJ11979	
ANKHD1	FLJ10042	
ANKHD1	FLJ14127	
ANKHD1	KIAA1085	
ANKHD1	MASK1	
ANKHD1-EIF4EBP3	MASK-BP3	
ANKIB1	DKFZP434A0225	
ANKIB1	KIAA1386	
ANKK1	X-kinase	
ANKLE1	FLJ39369	ANKRD41
ANKLE1	LEMD6	ANKRD41
ANKLE2	LEMD7	KIAA0692
ANKLE2	Lem4	KIAA0692
ANKMY1	FLJ20499	
ANKMY1	ZMYND13	
ANKMY2	DKFZP564O043	
ANKMY2	ZMYND20	
ANKRA2		
ANKRD1	C-193	
ANKRD1	ALRP	
ANKRD1	CARP	
ANKRD1	CVARP	
ANKRD1	MCARP	
ANKRD2	ARPP	
ANKRD6	KIAA0957	
ANKRD7	TSA806	
ANKRD9		
ANKRD10	FLJ20093	
ANKRD10-IT1		
ANKRD11	LZ16	
ANKRD11	T13	
ANKRD12	KIAA0874	
ANKRD12	FLJ20053	
ANKRD12	GAC-1	
ANKRD13A	NY-REN-25	ANKRD13
ANKRD13B	FLJ25555	
ANKRD13C	DKFZP566D1346	
ANKRD13C	dJ677H15.3	
ANKRD13D		
ANKRD16	DKFZP434N1511	
ANKRD17	GTAR	
ANKRD17	KIAA0697	
ANKRD17	FLJ22206	
ANKRD17	NY-BR-16	
ANKRD17	MASK2	
ANKRD18A	KIAA2015	
ANKRD18A	FLJ35740	
ANKRD18B	bA255A11.3	
ANKRD18CP		
ANKRD18DP		
ANKRD18EP		
ANKRD19P	FLJ36178	ANKRD19
ANKRD20A1	DKFZp434A171	ANKRD20A
ANKRD20A2		
ANKRD20A3		
ANKRD20A4	OTTHUMG00000066855	
ANKRD20A5P	MGC26718	ANKRD20A5
ANKRD20A6P		
ANKRD20A7P		
ANKRD20A8P		ANKRD20B
ANKRD20A9P		
ANKRD20A10P		ANKRD20A4P1
ANKRD20A11P		C21orf81
ANKRD20A12P		
ANKRD20A13P		
ANKRD20A14P		
ANKRD20A15P		
ANKRD20A16P		
ANKRD20A17P		
ANKRD20A18P		C21orf126
ANKRD20A19P		
ANKRD20A20P		CCDC29
ANKRD22	MGC22805	
ANKRD23	DARP	
ANKRD23	FLJ32449	
ANKRD23	MARP3	
ANKRD24	KIAA1981	
ANKRD26	KIAA1074	THC2
ANKRD26P1	FLJ43980	
ANKRD26P2		
ANKRD26P3		LINC00414
ANKRD26P4		
ANKRD27	FLJ00040	
ANKRD27	DKFZp434L0718	
ANKRD27	VARP	
ANKRD28	KIAA0379	
ANKRD28	PITK	
ANKRD28	PP6-ARS-A	
ANKRD28	PPP1R65	
ANKRD29	FLJ25053	
ANKRD30A	NY-BR-1	
ANKRD30B	NY-BR-1.1	
ANKRD30BL		NCRNA00164
ANKRD30BL		ANKRD30BP3
ANKRD30BP1	PRED4	C21orf110
ANKRD30BP1	PRED4	ANKRD30BP
ANKRD30BP2	CT85	C21orf99
ANKRD30BP2	CTSP-1	C21orf99
ANKRD30BP3		
ANKRD31	FLJ40191	
ANKRD33	DKFZp686O1689	C12orf7
ANKRD33	PANKY	C12orf7
ANKRD33B		
ANKRD33B-AS1		
ANKRD34A		ANKRD34
ANKRD34B	DP58	
ANKRD34C		
ANKRD34C-AS1		
ANKRD35	FLJ25124	
ANKRD36	UNQ2430	
ANKRD36B	FLJ21281	KIAA1641
ANKRD36BP1	MGC12538	ANKRD26L1
ANKRD36BP1	MGC12538	ANKRD36BL1
ANKRD36BP2		
ANKRD36C	DKFZp667P0924	
ANKRD36P1		
ANKRD37	Lrp2bp	
ANKRD39	MGC41816	
ANKRD40	MGC15396	
ANKRD42	FLJ37874	
ANKRD42	SARP	
ANKRD42	PPP1R79	
ANKRD44	PP6-ARS-B	
ANKRD44-IT1		
ANKRD45	FLJ45235	
ANKRD45	CT117	
ANKRD46		
ANKRD49	FLJ20189	
ANKRD49	FGIF	
ANKRD49	GBIF	
ANKRD50	KIAA1223	
ANKRD52	FLJ34236	
ANKRD52	PP6-ARS-C	
ANKRD53	FLJ12056	
ANKRD53	FLJ36160	
ANKRD54	LIAR	
ANKRD54P1		
ANKRD55	FLJ11795	
ANKRD57P1		
ANKRD60	bA196N14.3	C20orf86
ANKRD61		
ANKRD62	DKFZp779B1634	
ANKRD62P1		
ANKRD62P1-PARP4P3	VWFP1-ANKRD62P1-PARP4P3	
ANKRD63		
ANKRD65		
ANKRD66		
ANKS1A	KIAA0229	ANKS1
ANKS1B	EB-1	
ANKS1B	AIDA-1	
ANKS1B	cajalin-2	
ANKS1B	ANKS2	
ANKS3	KIAA1977	
ANKS3	FLJ32345	
ANKS3	FLJ32767	
ANKS4B	FLJ38819	
ANKS4B	HARP	
ANKS6	FLJ36928	SAMD6
ANKS6	FLJ36928	ANKRD14
ANKS6	NPHP16	SAMD6
ANKS6	NPHP16	ANKRD14
ANKUB1		C3orf16
ANKZF1	FLJ10415	
ANKZF1	ZNF744	
ANLN	ANILLIN	
ANLN	Scraps	
ANLN	scra	
ANO1	TAOS2	ORAOV2
ANO1	TAOS2	TMEM16A
ANO1	FLJ10261	ORAOV2
ANO1	FLJ10261	TMEM16A
ANO1	DOG1	ORAOV2
ANO1	DOG1	TMEM16A
ANO1-AS1		
ANO1-AS2		C11orf78
ANO1-AS2		NCRNA00224
ANO2		C12orf3
ANO2		TMEM16B
ANO3	GENX-3947	C11orf25
ANO3	GENX-3947	TMEM16C
ANO3	DYT23	C11orf25
ANO3	DYT23	TMEM16C
ANO4	FLJ34221	TMEM16D
ANO4	FLJ34272	TMEM16D
ANO4	FLJ35277	TMEM16D
ANO5	GDD1	TMEM16E
ANO5	GDD1	LGMD2L
ANO6	DKFZp313M0720	TMEM16F
ANO7	NGEP	PCANAP5
ANO7	NGEP	TMEM16G
ANO7	PCANAP5L	PCANAP5
ANO7	PCANAP5L	TMEM16G
ANO7	IPCA-5	PCANAP5
ANO7	IPCA-5	TMEM16G
ANO7P1		TMEM16M
ANO7P1		C1orf224
ANO7P1		ANO7L1
ANO8		KIAA1623
ANO8		TMEM16H
ANO9	PIG5	TP53I5
ANO9	PIG5	TMEM16J
